,City of Folsom,City of Redding,City of Roseville,City of West Sacramento,Yuba City,El Dorado Irrigation District,Napa County Flood Control & Water Conservation District,Placer County Water Agency,Sacramento County Water Agency,San Juan Water District,Shasta Contractors,Solano County Water Agency,City of Avenal,City of Coalinga,City of Fresno,City of Huron,City of Lindsay,City of Orange Cove,City of Tracy,Kern County Water Agency,Other Friant-Kern M&I Contractors,Stockton-East Water District,"Alameda County Flood Control and Water Conservation District, Zone 7",Alameda County Water District,Contra Costa Water District,East Bay Municipal Utilities District,"San Benito County Water District, Zone 6",Santa Clara Valley Water District,San Luis Obispo County Flood Control & Water Conservation District,Santa Barbara County Flood Control & Water Conservation District,Antelope Valley-East Kern Water Agency,Santa Clarita Valley Water Agency,Coachella Valley Water District,Crestline-Lake Arrowhead Water Agency,Desert Water Agency,Metropolitan Water District of Southern California,Mojave Water Agency,Palmdale Water District & Littlerock Creek Irrigation District,San Bernardino Valley Municipal Water District,San Gabriel Valley Municipal Water District,San Gorgonio Pass Water Agency,Ventura County Watershed Protection District
1946,83976.66602091173,324204.3427657769,383770.77272133355,200338.95751546146,55625.92961694953,90459.16234768675,329937.97869091504,419722.46210838715,537856.5904683202,290133.9518057676,124339.03976134586,482303.4487678332,482303.4487678332,142831.00271979926,119025.83559983273,35707.750679949815,32080.893022551165,17965.30009262865,185469.2496222734,1143351.0067401158,37547.477193593884,899331.341280674,685527.711821588,358882.46783963824,1636458.7088059606,0.0,458636.3869471262,2573300.676236803,0.0,0.0,1224290.0031966788,697719.9201479853,1163918.0810943558,49221.50632565397,469074.4530750968,15335328.078281969,730812.9980451087,183274.95065796393,871988.0587653648,244918.72303456478,146460.6746352984,169140.34720046553
1947,80664.4790595028,321235.5699636257,368775.8269337853,177890.7560609823,53825.359409358774,87024.97656288338,324637.083974565,403353.786405474,511226.55142188637,278904.80891442613,120501.89242368325,481058.1924216619,481058.1924216619,114784.81744416791,95654.0145368066,28696.20436104198,32082.99707201367,17966.478360327652,120219.20596559333,645599.3728637479,37549.9397730848,55023.14545948467,449744.84867027594,263500.96986238915,1726904.3048248438,0.0,312635.43051828444,1900044.0575086433,0.0,0.0,977824.7655734834,648854.5252387756,967678.5450475975,41614.937933056724,385007.40228415956,11465611.874188947,620828.4431643361,111673.3690789028,534923.7194158528,137897.8307145363,100939.43729886928,95085.92080132864
1948,81170.0560752913,291458.616228013,371700.365443123,166337.15943797716,55547.71419800156,88149.10810160413,296102.8981800668,406686.67171511083,505382.29105430306,281580.3208367198,122569.79220339176,273874.6708425789,273874.6708425789,120641.94064221004,100534.95053517504,30160.48516055251,24369.586286992268,13646.968320715669,143275.35298648855,853660.158520043,28522.163790295752,727142.0555865634,491293.4719229867,237248.57476587023,1675461.0558440113,0.0,361422.5602212794,2064655.6852639415,0.0,0.0,853081.3496239784,432067.3341486505,834571.7872690518,32033.873169992854,340889.1484924338,11598749.40133736,442825.8592800852,118076.82384467308,640172.6956654687,183809.41066759752,106385.44233642732,126636.45344549416
1949,82422.06435789111,323779.0741062379,377068.3656421159,189567.9011138351,53825.359409358774,89164.01602766722,309856.4154353025,412480.155436976,542130.0232121091,285371.0519678482,123628.95528884351,481933.1690884601,481933.1690884601,111686.83044648872,93072.35870540727,27921.70761162218,29319.079713786967,16418.6846397207,122805.831691484,372922.2204591106,34315.05089701627,712037.2010414115,269235.20141280914,166331.6220274559,1726904.3048248438,0.0,315512.3589383466,1613080.0909153675,0.0,0.0,520978.46392275894,347150.80152837373,489057.98810425564,23697.7452649058,197184.24953840527,6741758.068941493,379366.51336904464,82836.33861782815,315010.37502753426,79753.39820518503,55516.83703725951,55115.447934935706
1950,68277.5256180473,308856.16512238426,311273.0158252345,186937.80965324433,55656.61684255114,72837.3397030571,334323.31776465126,340268.3036487425,423612.15034792,234755.27290990224,98270.12957238435,274392.2005847315,274392.2005847315,112687.37913472102,93906.14927893419,28171.844783680255,31959.537453032688,17897.340973698305,127674.50137568337,869065.1731452476,37405.44263502946,782165.2010460481,474965.34524969454,222392.87547023073,1679100.9046997938,0.0,325651.16241629794,1956439.8963944153,0.0,0.0,815958.63749457,414673.2354481471,788252.459610174,29893.79332196384,317631.32615236996,11751772.19693839,412615.38123693125,114150.17644481346,633033.2676495723,186223.79165642124,104405.2354866814,128230.88426703261
1951,82001.2411524962,323699.7235644226,375580.25297064777,187159.59060607298,57347.56889875156,89121.2784510998,371518.8744051084,410947.841474294,526048.1451665108,284575.13393488305,123400.23731625029,507915.63953061326,507915.63953061326,140738.3036675126,117281.91972292717,35184.57591687815,32051.4363300761,17948.804344842614,196484.35881643422,1332039.8325321102,37513.00108072107,899331.341280674,691667.4633149096,352001.59483132145,1601680.0865620484,0.0,399921.88427530136,2621136.0242562857,0.0,0.0,977392.1624371436,393127.41950141813,755299.6018031031,32995.41241892764,293575.9284241889,17874381.063804448,545063.7044937517,224054.91075582715,930173.7320161612,284135.81353690603,133447.37774408722,198197.2531163941
1952,83764.04935289352,323059.508075472,382838.95955577836,177689.56863646168,57238.36352769981,90267.73462880949,362595.86377506144,418712.0754861029,537641.1500914228,289459.6349784176,123425.93890050575,552441.2088022362,552441.2088022362,143571.283641136,119642.73636761332,35892.820910284,31610.25965336914,17701.745405886715,237749.83017455036,1362325.6022223153,36996.64789830324,897424.1245430248,812503.7765177722,423562.3838617329,1510727.4253067654,0.0,560591.5503181859,2892725.583331749,0.0,0.0,1489707.9790242123,665631.5140310792,1403911.324088473,51632.303851767385,565113.1106167667,16647998.291031657,815976.1073757636,216029.24747355323,1036111.4770586318,291153.73901537753,174275.06127300276,202421.5385933923
1953,83934.55555697414,323270.65756627236,383544.2904435945,175311.88905053926,57346.31919273157,90381.68094979381,366244.0919560077,419467.3269136113,537856.5904683202,289936.99235069804,123597.21999019524,573465.68696373,573465.68696373,143841.17280371542,119867.6440030962,35960.293200928856,32701.81304786103,18313.015306802175,192956.75675527623,1202762.6300026574,38274.20199121655,899331.341280674,751218.8393522716,398913.95868207666,1506021.9352365534,0.0,473863.33848446683,2709917.314165752,0.0,0.0,1495857.2723639174,886288.5192170398,1478374.0335289175,59724.14586326659,594684.7164614269,15307435.309248667,854957.3676252393,180116.1092661791,939287.9492915041,256583.31714368745,167261.8921622265,178651.83071058316
1954,83930.80467339631,323450.34524514375,383524.12375482026,168778.95321502959,57346.31919273157,90374.7831272363,364636.2594184905,419444.5905833936,537856.5904683202,289919.4512011295,123838.29083127737,553544.5049158685,553544.5049158685,133886.09921439987,111571.74934533323,33471.52480359997,31679.547746448785,17740.54673801132,162628.11691457307,1053207.651028502,37077.742682443655,782165.2010460481,668126.4784990738,354077.7357629824,1578456.743134649,0.0,408131.45585217315,2472026.018146143,0.0,0.0,1387570.8031925997,832529.9580099086,1391280.0485206796,55005.087679057295,560689.6817745465,15120654.699722989,775414.0279698146,149640.90194237276,833422.1396744231,225673.27892651444,152113.95883431725,155502.09989000412
1955,68295.11493709109,308277.5183117058,311289.2676496329,183916.5031680696,53824.62907908823,72795.762077724,328007.245752962,340272.0396872117,434848.8875584416,234719.03916241686,98393.15122533347,506917.8334037666,506917.8334037666,113975.87023540164,94979.8918628347,28493.96755885041,31143.42034011172,17440.31539046256,126756.90863419851,429085.6034013936,36450.25916606676,55023.14545948467,319607.7566057916,198571.2072351735,1710957.4046548954,0.0,324761.6105326938,1704536.7057714823,0.0,0.0,651720.92472048,438560.2930374588,624470.6036427496,29433.120178842233,251764.18313973406,7976239.090446688,462237.4014855401,93328.11104069861,369410.88155627163,91740.04629917175,67239.39717386311,63399.10096798689
1956,81879.86825265634,323725.97677428555,375047.87357076624,193483.27423918963,57265.94435353008,89011.5723982817,345222.97852877347,410370.4707946995,526048.1451665108,284189.51244869357,123323.42460056288,319432.10697462334,319432.10697462334,140382.55129699278,116985.45941416065,35095.637824248195,31416.7509879551,17593.380553254854,218670.95164979118,1347702.7213783078,36770.165356302656,842400.97908354,691915.4351430538,334083.59356997116,1568247.6257020035,0.0,521366.79062587,2732373.152314092,0.0,0.0,943335.5321521991,344352.79724662943,693953.9962145895,31108.180349766946,278779.95841501164,15429224.793250822,497537.80857893644,217575.87437327707,933308.4101974458,287865.8235931152,132941.93560586023,200541.2138194638
1957,83916.90527863363,305307.76925817865,383517.62756037427,178556.34343741936,57346.31919273157,90413.63050743304,348881.80905750836,419449.97278781916,537516.8678060959,289957.67669653206,123457.67426728789,553544.5049158745,553544.5049158745,125804.7372299826,104837.2810249855,31451.18430749565,32635.31005592115,18275.773631315842,148071.1871937334,913829.966709216,38196.36688945012,899331.341280674,627517.4607230726,342407.3486520667,1578456.743134649,0.0,374297.9709371285,2345698.1072796844,0.0,0.0,1483650.4219385418,929533.6351030648,1537964.0035734156,58913.13237124434,619808.8134026565,13801507.076511426,802126.4794239232,115915.85541823554,758249.4302477113,195399.44221338403,150248.56472651806,134549.09835868553
1958,83910.37630585606,322840.5546290763,383414.25626249483,157351.74396127404,57346.31919273157,90337.19362285986,364850.1540729738,419320.8178877398,537856.5904683202,289823.8947742817,123628.69227323958,553835.9680986078,553835.9680986078,141883.60475188325,118236.33729323604,35470.90118797081,31962.014227919644,17898.727967635,235172.22837296876,1459852.104792021,37408.341452357156,899331.3409861174,786563.1064834993,415546.8182716364,1513298.3784940045,0.0,554423.1425295705,2855032.7190140216,0.0,0.0,1260148.4265252627,502697.21963071567,862807.4737851038,42026.79291345954,347709.99008825194,17540314.512525085,694410.0970727855,255693.02645070557,1046288.2313152696,312415.70301087503,152490.40364000606,216837.40515561754
1959,83942.12836972089,323528.67790232773,383585.0155982432,204886.17725980977,55624.679910929655,90395.61618623516,354056.0563501007,419513.2032445057,537856.5904683202,289972.4109051841,124182.13538639792,527969.4283911276,527969.4283911276,127124.60069503162,105937.16724585969,31781.150173757906,32541.864649823405,18223.444203901105,150338.5874652257,975993.0703165793,38086.99838615332,55023.14545948467,733559.6419713954,395495.42278137675,1613235.3653785612,0.0,379610.15370323596,2478407.2125507155,0.0,0.0,1477425.2407922118,979727.8539819813,1624116.952180992,63773.80725611467,654542.5452859354,16567353.19276468,888415.9206865375,130586.22948439956,901036.9734516138,238905.02804822888,169660.23493215596,164946.863409167
1960,65192.09015277747,305577.01253707614,297002.4563023547,182564.86565947032,53801.164882525554,69353.08700288647,339279.38468507223,324623.6289565827,415725.50126128306,223837.84469702234,93066.31492713078,479954.5856481899,479954.5856481899,109498.50617068123,91248.75514223435,27374.626542670307,18412.131338637224,10310.793549636846,102515.82027863509,475165.54161397915,21549.55851874101,0.0,259430.28773549246,127558.86234753387,1724045.0340831522,805602.6363906313,274629.2815536705,1612489.969388465,0.0,0.0,488611.0276139763,295088.5583376275,494018.23277429066,18058.09127581562,199269.2375831403,7969280.167697724,285558.97286609,71724.66765209207,357005.7235893266,101614.28602049689,59695.2140415621,70222.92487399305
1961,78991.2968823734,321804.36308849807,362287.835974895,194532.26353090748,53843.293074891095,86315.87667061307,267532.48603635386,396511.485124172,520420.18929256283,274876.15841166803,120912.24593688936,274147.4248016796,274147.4248016796,107487.28666954034,89572.73889128362,26871.821667385084,12683.585516269355,7102.807889110838,100528.40033730083,747545.4804082137,14844.868488241653,0.0,410828.25083653966,218058.66499679693,1769546.500718677,1166385.1133744135,269382.33272801456,1888361.861187337,0.0,0.0,836383.5391970838,432718.634158798,705575.3170848793,27190.658983204386,278609.93295848096,12397912.19578227,419090.80581265874,108248.44641196483,544401.4295042456,160117.26518323473,90403.26009705516,110407.08557377974
