,Butte County,City of Folsom,City of Redding,City of Roseville,City of West Sacramento,Yuba City,El Dorado Irrigation District,Napa County Flood Control & Water Conservation District,Placer County Water Agency,Sacramento County Water Agency,San Juan Water District,Shasta Contractors,Solano County Water Agency,City of Avenal,City of Coalinga,City of Fresno,City of Huron,City of Lindsay,City of Orange Cove,City of Tracy,Kern County Water Agency,Other Friant-Kern M&I Contractors,Stockton-East Water District,"Alameda County Flood Control and Water Conservation District, Zone 7",Alameda County Water District,Contra Costa Water District,East Bay Municipal Utilities District,"San Benito County Water District, Zone 6",Santa Clara Valley Water District,San Luis Obispo County Flood Control & Water Conservation District,Santa Barbara County Flood Control & Water Conservation District,Antelope Valley-East Kern Water Agency,Santa Clarita Water Division,Coachella Valley Water District,Crestline-Lake Arrowhead Water Agency,Desert Water Agency,Metropolitan Water District of Southern California,Mojave Water Agency,Palmdale Water District & Littlerock Creek Irrigation District,San Bernardino Valley Municipal Water District,San Gabriel Valley Municipal Water District,San Gorgonio Pass Water Agency,Ventura County Watershed Protection District
1931,0.0,345.9485711719204,264.2387427575673,661.2681669765532,247.99913323537487,243.14136159425374,123.82329608425476,308.0818778384912,0.0,388.7765153445596,842.5212439261072,0.0,236.04600392949624,30.303463765642178,88.02434712877015,0.0,25.97439751340758,10.064967582681811,5.6363818463018145,92.7955907181958,419.2601384689897,11.780038058770794,0.0,277.63744229700166,151.55375864654226,2532.631463205721,3136.8559092500154,71.42943884880863,1353.9573282478468,92.8484635074401,143.82569898680342,491.10296392809965,269.7602494959698,461.2053890238956,20.754763409946733,188.46089543192704,6247.370702412525,311.55572666677153,78.94210146349104,333.50505438501057,89.66594630653725,56.99219997993583,51.94478773724247
1932,0.0,345.2063626419594,261.73692015675806,660.2674971864437,247.58463946297954,242.6141803068858,122.78897425557832,268.0752888852164,0.0,371.3938233954058,841.4393347265045,0.0,196.99845656273368,37.92999440364276,110.17760279153374,0.0,32.51142377455094,42.608228032881655,23.860607698413727,143.51743764682092,387.8995346976872,49.8686700896847,0.0,235.10978136218387,123.08753725268116,2535.084362584492,3518.275769166633,89.55051866670121,1585.1217598628905,73.33992382474834,131.4394788143324,420.07859608788925,238.26465826905405,398.48322594687716,16.9684520916847,160.7146125169427,5553.746772608352,261.53161053795174,68.67568609189185,297.0699572724529,82.9466147874571,50.185653119358854,48.052181191814924
1933,0.0,345.9485711719204,262.1157056355,661.197402834187,247.99913323537487,243.14136159426073,122.89755049506462,236.76648196473633,0.0,371.9798583497445,842.5212439261072,0.0,197.91879465245404,39.625344452805386,115.10219102957755,0.0,33.964580959547476,43.599069851756184,24.41547911698346,151.90523239078067,751.7072615962754,51.028351354495435,0.0,428.976723031538,217.7461714189967,2570.035054534999,3499.4384578065046,92.94302335963962,1901.4291989761139,129.55111112912692,254.5885053035417,787.2427311665617,461.43591544660364,771.793591351191,30.410535078997288,311.2314036475488,10437.679953318295,485.67085788212853,128.7524443271847,566.2498516679891,160.74944406313753,95.10158010782156,93.1230652585377
1934,0.0,345.9485711719204,262.1157056355,661.2681669765534,247.99913323537487,243.141361594258,122.8975504950646,217.7065722686056,0.0,371.9798583497445,842.5212439261072,0.0,197.1459512156786,35.59609632304949,103.39818455742946,0.0,30.510939705470985,23.64724952989974,13.242459736743854,122.76315014344077,336.32215790038276,27.676740849794655,0.0,227.53309347924144,125.34702016362185,2570.0350545349993,3142.029079623516,83.83153226360712,1467.4964460994152,74.75259858514374,113.80859889008228,388.1637056662486,206.54968299375156,346.0038526967166,16.904430220933712,139.5819840843799,5101.521695258898,245.34289210874755,63.31347386599833,265.9954502982096,71.92813175884109,45.43635680877474,41.66901360496776
1935,0.0,345.9485711719204,281.8901171871341,677.5316155928564,247.99913323537487,243.14136159427008,135.3149979640024,401.60969552108605,0.0,513.7610405446522,842.5212439261072,0.0,340.2503450069234,41.55253090808942,120.70020882825976,0.0,35.61645506407665,43.27640951668043,24.234789329341037,187.18928266172503,1583.6621201154364,50.65070969832278,0.0,790.9578663686782,383.6628945902479,2397.704296392781,3524.5238483476446,97.2155954591003,2459.88187137375,191.12360106644343,408.69759294872574,1174.9374945315153,537.036647485535,653.1425086945382,37.02435693130941,260.6751410479091,21152.81681052255,684.5571448985131,275.7593712145437,915.0729995369777,304.3436832236235,141.78515327118737,205.2414303596853
1936,0.0,345.20636264195934,292.971964618368,676.5309458027468,247.58463946297954,242.61418030689282,139.31788020845374,613.0799002822502,0.0,629.3447060229174,841.4393347265045,0.0,706.2038553148905,52.702796098589296,153.08907438161654,0.0,45.17382522736226,43.70965152474546,24.477404853857454,263.9762970639332,1312.8723033853378,51.157776144562085,0.0,682.1102421787739,308.3362123972647,2206.905301326297,3609.09548955394,125.6560387243819,2757.529264881441,169.30610763464142,431.3666075332452,1197.8561680066423,626.3286143631464,1192.407422647378,41.87863278303415,480.545637839458,17547.520549903646,624.7989939452576,189.14070728262962,943.9698740657635,281.48776107125207,154.89570549542546,162.58062156635873
1937,0.0,345.9485711719204,286.81258897703117,677.5316155928564,247.99913323537487,243.14136159427227,144.21162352946976,606.9305228175339,0.0,556.1646182670418,842.5212439261072,0.0,703.7900173477175,46.95551005646457,136.39457683068278,0.0,40.2475800483982,44.06449699813439,24.676118318955254,222.10707432332654,1303.441038691047,51.57308728661649,0.0,782.6741540648127,410.6182420658869,2253.552641606887,3616.446170943365,109.35353929961607,2551.942065441744,244.34777975995678,441.00461596109574,1408.5334570065054,804.4220621494994,1344.6221058936912,56.573352339176786,541.8044149104591,18561.039301168872,875.546444022384,229.91933759189382,996.2764359914534,279.32921220395417,168.1611645834679,161.23678278991636
1938,0.0,345.9485711719204,293.4564494777385,677.5316155928564,247.99913323537487,243.14136159425803,145.21788192132593,616.8529769772938,0.0,630.7699548162941,842.5212439261072,0.0,733.1506411483831,56.33440966906664,163.63804713395547,0.0,48.28663685919997,42.92165922625476,24.036129166702665,322.38902787969107,2221.3108382859086,50.23550995840858,0.0,1191.2801884947596,631.0572138748634,2110.867884078701,3616.446170943365,134.19666730064384,3639.6182749115746,312.41694212355765,657.7258940952462,2000.3657165834907,752.4842254377862,1538.1424081561977,62.940619057256015,619.7779246572666,33193.815668199306,1085.9160964378007,413.65339536449017,1658.4895919143864,564.8166967874611,231.15650438125414,277.38050730587247
1939,0.0,345.9485711719204,291.96242157682076,677.5316155928564,247.99913323537487,243.14136159425806,145.21788192132595,503.0142971455074,0.0,593.9722693095276,842.5212439261072,0.0,735.8020290437036,46.74186769820439,135.77399664716515,0.0,40.06445802703234,42.55418151516981,23.830341648495093,230.05836116097407,1266.1075064024503,49.805414045354745,0.0,745.6681144339004,407.42783025818903,2351.6472316802597,3391.1738694204732,110.31431998121992,2693.6830401299776,353.58733847032556,583.6377804930962,2208.0769336129556,1317.4606353417335,1458.709882313604,75.867750268018,579.7995093738323,17749.812818484024,1257.6476295477537,181.7103404696712,638.1710677886601,170.92469725021436,171.72494130079662,10.961756249221372
1940,0.0,345.20636264195934,293.414148102814,676.5309458027468,247.58463946297954,242.61418030688577,145.10930568183926,534.7712050315215,0.0,632.8424434976732,841.4393347265044,0.0,441.7178458702624,47.6665932003232,138.46010405808167,0.0,40.85707988599131,43.37973664563363,24.292652521554828,234.35608407690842,1212.0719385193918,50.77164377004959,0.0,628.7400752646993,284.46870167461174,2165.6301779664636,3563.6856293602864,113.08923460792394,2502.728201021802,156.17541666717108,397.80402445885085,1102.0950082845197,577.6713786727963,1099.77736061388,38.478900992305874,443.216411497387,16178.029320183692,574.5034711097521,174.06367833287018,869.5356428084046,258.7739452146758,142.5041172709827,149.95173091358865
1941,0.0,345.9485711719204,294.0027685384054,677.5316155928564,247.99913323537487,243.14136159425806,145.21788192132595,628.4054265299145,0.0,638.1576751932164,842.5212439261072,0.0,797.9359569859998,56.29863657413422,163.53413481058035,0.0,48.255974206400765,44.11822634700294,24.706206754321645,320.3013574568467,2023.6322720661196,51.635972116532244,0.0,1085.3578739649347,541.8982323906822,2078.8119343329167,3616.4461709433654,134.1241400076815,3189.0089677828532,276.036867028182,539.0689554387269,1429.30299343134,689.1427282328542,1189.1467472279073,57.63504938008554,479.13928736831224,26829.68116696978,994.1460587372145,387.2598028581643,1447.1392454341435,432.87830530608574,210.70886963972634,252.5643998611848
1942,0.0,345.9485711719204,294.0027685384054,677.5316155928565,247.99913323537487,243.14136159425803,145.21788192132595,628.4054265299145,0.0,638.1576751932164,842.5212439261072,0.0,797.9359569859998,57.33105651116289,166.53306891337795,0.0,49.140905580996765,44.81847120069319,25.098343872388185,329.638270195277,1605.644792363285,52.45553869329132,0.0,1036.5303998592638,556.5746894522756,2078.811934332917,3616.4461709433654,136.21729503588784,3311.3554201672923,358.7906902850366,627.7410217093008,2166.7230274406197,1309.5320753791593,2167.8412561157043,86.68684449644492,873.5451508079254,23986.48393916114,1282.6033065383012,260.10489712705237,1280.2788949379722,343.4446839232444,235.01761703836183,199.33710839102292
1943,0.0,345.9485711719204,294.0027685384054,677.5316155928564,247.99913323537487,243.1413615942628,145.21788192132595,607.56750912962,0.0,638.1576751932164,842.5212439261072,0.0,797.9359569859998,57.33105651116289,166.53306891337795,0.0,49.140905580996765,44.2329457675601,24.770449629833657,329.47057151954294,1863.8000033049952,51.77023972635235,0.0,1081.6246363062623,580.4991825150365,2079.737997424378,3616.4461709433654,136.21729503588784,3253.9217228468615,312.4851250971716,565.3729294622426,1685.684250728429,909.399523090331,1523.463752816619,68.36211820829008,613.7562397319701,25790.21000844745,1107.0955220311607,349.9828426198889,1382.0139184104708,398.7088174811704,218.07453511798536,232.9245086802459
1944,0.0,345.2063626419594,287.5981125597708,676.5309458027468,247.58463946297954,242.6141803068858,145.10930568183966,536.0650668527488,0.0,564.344690288866,841.4393347265044,0.0,720.3897500402215,44.52139774374996,129.3240601127975,0.0,38.16119806607139,44.5402782153619,24.942555800602662,215.77433630431602,541.1219896526412,52.12994162325957,0.0,496.16876699115323,314.3711568318307,2331.194611432965,3609.09548955394,105.34033588363317,2186.430372145809,241.42997485566724,327.51533350488467,1418.6887094656358,990.8168350462576,1525.2216445053125,60.00907973256734,614.8563962448866,10041.274844877098,877.194512391766,89.88359823213206,538.618450195629,115.72318484973175,124.10592771969527,67.04012527505921
1945,0.0,345.9485711719204,293.4564494777385,677.5316155928565,247.99913323537487,243.14136159425803,145.21788192132595,497.41425350725694,0.0,630.7699548162941,842.5212439261072,0.0,378.7526382700491,53.74256481021975,156.10935492492402,0.0,46.06505555161692,44.13855637089914,24.71759156770352,270.6289640939662,1580.5403262818388,51.65976637650036,0.0,830.9589757096977,386.02551703926224,2317.7185656933116,3616.4461709433654,127.54421827259318,2892.599633363177,198.705256286625,467.306152691352,1241.7543141064416,585.870745944953,1134.4408781437123,45.709026250086985,457.22826656438826,21057.635743571893,701.1643229421333,257.29772197346784,1124.7836704739236,338.73347984795356,173.59192766267006,196.415082054175
1946,0.0,345.9485711719204,294.0027685384054,677.5316155928564,247.99913323537487,243.14136159425806,145.21788192132595,555.2487847214841,0.0,638.1576751932164,842.5212439261072,0.0,670.2662038682399,57.15222411565498,166.01360338356923,0.0,48.98762067056141,44.19954644258777,24.75174600784915,297.979168772724,1389.175891133474,51.731149156404726,0.0,874.9021449023726,464.6545739809523,2234.4433306509413,3616.4461709433654,135.85472534869942,3092.9449570388397,294.0183052468408,526.8520424580248,1774.142515763223,1057.7622077667368,1762.1290467245958,70.62898476679858,709.9795428499086,20435.55776360424,1051.711894483185,226.95776800202654,1092.2440119257753,297.2280386146804,196.6224497726069,171.79891091595735
1947,0.0,345.9485711719204,293.69130024531455,677.5316155928564,247.99913323537487,243.14136159425803,145.21788192132595,485.17391541159014,0.0,633.829082865909,842.5212439261072,0.0,661.1591295934378,45.56745916523361,132.36261947996428,0.0,39.057822141628805,44.14186924983244,24.719446779906164,219.98909266634791,1408.7949950680224,51.66364377000389,0.0,648.1944200513578,319.412414074956,2383.7031814260395,3391.1738694204732,107.62010407596684,2388.4713292551387,255.430883106949,476.03736598494567,1493.821766289452,713.5547523758795,1113.0862859758047,44.63794063321146,189.21064316788048,16966.178735468813,914.9470667445178,243.14130266451733,702.3355011263659,258.06036983546574,141.17002944534966,8.697012192367984
1948,0.0,345.20636264195934,292.8608142887525,676.5309458027468,247.58463946297954,242.61418030688577,145.1093056818397,492.1003351635912,0.0,627.0658663145556,841.4393347265045,0.0,377.58488357125236,41.78503034048266,121.37556432235439,0.0,35.81574029184228,34.209865425527624,19.15752463829547,174.8015576953507,1043.5671312868435,40.039226494037536,0.0,553.9051660236537,268.8145419920595,2384.2360231811804,3563.6856293602864,97.85457549099988,2169.3996121453406,151.89448804114133,346.89545239890384,1010.2070197195204,602.9448892486911,986.1927225586721,37.32538893741182,389.4999258210643,14044.38231840661,607.6231593461556,167.87630179324287,758.3561215756381,223.74733676146943,125.8702495759529,129.33805819791604
1949,0.0,345.9485711719204,293.69130024531455,677.5316155928565,247.99913323537487,243.14136159425806,145.21788192132595,461.87421249677107,0.0,633.829082865909,842.5212439261072,0.0,661.1591295934378,50.863435944423784,147.74617107665955,0.0,43.5972308095061,41.40572804581441,23.187207705656068,251.0351271112998,690.7348560211885,48.46126410482119,0.0,445.7471127263064,240.41830883621952,2383.7031814260336,3616.4461709433654,120.20643040844288,2271.2136828326625,150.8877207066683,239.74880191887135,815.5369515278034,461.45766220843586,801.8454303451738,33.434198517120926,330.8441765279261,10098.092560202364,518.5247749765251,129.5889010920454,550.9396287509136,147.71849943857345,94.15946161372548,85.575476691771
1950,0.0,345.9485711719204,294.0027685384054,677.5316155928565,247.99913323537487,243.14136159425806,145.21788192132595,515.0155518408931,0.0,638.1576751932164,842.5212439261072,0.0,378.0254916260699,44.092472118811365,128.07813329749968,0.0,37.79354753040974,43.80657746080213,24.53168337804919,196.11598799849608,1139.4000853175492,51.271218260122815,0.0,647.1608119762745,326.56730695785825,2360.3007050635033,3616.4461709433654,104.38133753185792,2338.9002824221734,189.51416707082407,379.1301066341322,1144.9222609918063,658.6435802710351,1075.5689747624212,44.83804430896998,424.70910587865814,15871.95960074483,696.7557687059407,190.22987837994728,843.0519902268795,244.08039135589894,140.941410656498,141.09166311916397
1951,0.0,345.9485711719204,294.0027685384054,677.5316155928564,247.99913323537487,243.14136159425777,145.21788192132595,616.8608348908245,0.0,638.1576751932164,842.5212439261072,0.0,733.1506411483831,55.6931217644159,161.77525845854143,0.0,47.73696151235649,44.23220408254336,24.77003428622428,300.5205525449234,1671.6965419136438,51.76937165820875,0.0,876.9523791779825,432.68840563351216,2110.8678840786997,3616.446170943365,132.89650370502312,3254.1634385255325,212.8883713833297,560.5176794599777,1349.5203317880294,541.6336286913387,1310.2778076700417,44.123547500267556,530.2037924520008,26131.179339554397,710.6003338466151,311.213028996036,1178.527368000154,356.7333340765686,175.40313555308882,208.66747966967196
1952,0.0,345.20636264195934,293.57790281535813,676.5309458027468,247.58463946297954,242.6141803068858,145.1093056818397,624.4358435623265,0.0,637.1448575805434,841.4393347265045,0.0,791.9854212456638,57.216226192830774,166.1995141791751,0.0,49.04247959385495,43.632687862852684,24.434305203197503,328.4691673141819,1856.2228997320715,51.067697874682786,0.0,1077.3471846573866,557.4207335763657,2075.065858898558,3609.09548955394,136.07386831174043,3272.278006522563,318.4447022718641,584.0665495569965,1782.833834313221,981.0136516773792,1649.4442860765653,71.80781534631794,663.8515295888789,25838.875186681536,1142.8439549172017,339.8289558052493,1388.0729559536173,396.71988364016113,224.18660611836268,231.96379901868983
1953,0.0,345.9485711719204,294.0027685384054,677.5316155928564,247.99913323537487,243.14136159425885,145.21788192132595,625.4924435324821,0.0,638.1576751932164,842.5212439261072,0.0,770.4240156759372,57.33105651116289,166.53306891337795,0.0,49.140905580996765,45.13939514934046,25.278061283630656,309.26460417202924,1320.7950009409597,52.83114808278808,0.0,896.185833674271,486.6470314789822,2178.7960976419467,3616.4461709433654,136.21729503588784,3184.9629590698455,332.09861500667876,581.980901161494,2101.387693409725,1310.1320315838911,2175.9533255345036,83.13077896537847,876.1770478370211,20436.392909156315,1186.7141119308383,191.0608759569924,1087.8145797777431,282.21613133950876,213.95780013803642,163.8855417307897
1954,0.0,345.9485711719204,294.0027685384054,677.5316155928564,247.99913323537487,243.14136159425803,145.21788192132595,624.2619834442804,0.0,638.1576751932164,842.5212439261072,0.0,742.0804399969799,49.75027521857457,144.51270420633566,0.0,42.64309304449249,43.09684195327296,24.134231493832853,246.23398088111446,1368.8146071264205,50.44054382211067,0.0,817.4577621822793,427.05372099139606,2188.840013158164,3616.4461709433654,117.707644816316,2717.647931824005,254.05248227740194,463.71928876948095,1469.6995201607585,837.5204868772527,1402.568046729263,58.80989455534219,564.7666251302107,19423.566265108468,909.0715196146843,240.24934039119293,1041.393629543607,292.64462267173946,175.36294426197676,169.3725162679804
1955,0.0,345.9485711719204,294.0027685384054,677.5316155928565,247.99913323537487,243.14136159425806,145.21788192132595,497.56424613874606,0.0,637.0842235185971,842.5212439261072,0.0,706.6962473316688,46.46262848954397,134.96287323153248,0.0,39.82511013389483,41.49561317728276,23.237543379278343,226.31159656883034,536.5288488134116,48.56646566269175,0.0,400.1962880658636,251.7373862772284,2344.9846023835407,3614.6057901404843,110.28537429080086,2030.550476010958,164.56561882750077,195.4608984079425,775.8873238516815,521.6911861332084,719.5920048107722,35.91988487273936,290.1166762014352,8444.8918205235,602.1981343071614,133.5326983640944,460.2201305654919,114.71722307315834,81.51925761373991,66.45735697663247
1956,0.0,345.20636264195934,293.57790281535813,676.5309458027468,247.58463946297954,242.61418030688577,145.10930568183966,533.1653824169998,0.0,637.1448575805434,841.4393347265045,0.0,440.92271211418455,55.96092109107703,162.55315174074758,0.0,47.966503792351745,43.31150857683292,24.254444803026438,320.7447749487479,1922.1832519524853,50.691789638325254,0.0,968.4676686950822,473.14481294779205,2164.704114875005,3608.724509924412,133.51139894445015,3350.0037268194264,212.1427654884326,591.2577725791615,1327.124919417443,491.2133875124521,1238.0770093775154,42.7174258321553,492.83980841332425,26733.19521556981,727.753518907177,363.26788563133,1396.8156604081098,500.3757090287752,188.46768984953476,240.65827221565223
1957,0.0,345.9485711719204,294.0027685384054,677.5316155928564,247.99913323537487,243.14136159425806,145.21788192132595,589.3399982262139,0.0,638.1576751932164,842.5212439261072,0.0,735.0515197058564,44.72070514639866,129.90300066334848,0.0,38.332032982627425,45.04759886797239,25.226655366064538,218.45099022977223,1088.694992170344,52.72370971507489,0.0,797.4536626261158,463.51302344332066,2226.8021812777392,3616.4461709433654,105.68827730410736,2597.2144183005694,326.13889979799933,516.2277373235645,1984.1281923746028,1335.1474062731781,2041.7174907759945,81.6893809776395,814.4994075521581,17613.826616318827,1214.3533751182742,175.57728193960727,937.6890862867327,233.20416171373887,192.21803684512983,134.8046143310425
1958,0.0,345.9485711719204,294.0027685384054,677.5316155928565,247.99913323537487,243.14136159425144,145.21788192132595,616.8529769772939,0.0,638.1576751932164,842.5212439261072,0.0,733.1506411483833,55.70402131711651,161.80691906400511,0.0,47.746303986099875,43.46185700406825,24.33863992227822,319.2636791792073,2226.9740118640216,50.86775743756149,0.0,1163.9976205136293,569.8649169019129,2110.8678840787006,3616.4461709433654,132.91860173856955,3441.162498260718,275.2316259015899,675.8312992149786,1601.446956347852,603.6431598811661,1490.847694028222,54.866119453105924,605.8432831927803,32635.0106652398,912.0114993281568,415.7580679310186,1622.4319798883403,568.3704948797276,224.3363862695209,279.02663823151295
1959,0.0,345.9485711719204,294.0027685384054,677.5316155928565,247.99913323537487,243.14136159425993,145.21788192132487,568.9966017027375,0.0,638.1576751932164,842.5212439261072,0.0,735.0515197058565,54.89834468656686,159.46662028002754,0.0,47.0557240170573,43.966368189644655,24.621166186201002,278.7221541603011,993.9617350129241,51.458237329160106,0.0,781.9403763525622,468.29762268731986,2226.8021812777365,3417.47215585241,130.3278215866781,2929.602625618517,338.9660791776156,508.8075149199885,2038.93554119096,1384.6220106758014,2111.5145875508615,84.9356205954349,843.3555702896992,16825.60307283738,1250.8912457459405,160.47016187494668,891.7620772510309,212.82921377277685,190.30887329477937,123.02679279041331
1960,0.0,345.2063626419594,293.2664345222673,676.5309458027468,247.58463946297954,242.61418030688577,145.10930568183966,507.8022177352532,0.0,632.816265253236,841.4393347265045,0.0,665.8569571107278,43.87778987978601,127.45453250794982,0.0,37.60953418267372,24.20877457888804,13.556913764177303,172.81494741276242,1164.9081870786574,28.333949767130566,0.0,688.1621594928506,355.60188196499263,2353.880840807346,3118.4421729807095,103.77653071900416,2365.0114166753156,210.37210754181706,393.174896431673,1237.3336236252776,709.3657679175328,1180.8733065655267,49.06968512009979,476.06042696108193,16437.648439831424,764.3166875197586,201.7823692062516,883.3981158737882,170.4172178022453,148.7681169061578,144.26061995464735
1961,0.0,345.9485711719204,294.0027685384054,677.5316155928565,247.99913323537487,243.14136159425806,145.21788192132595,427.19095485877773,0.0,638.1576751932164,842.5212439261072,0.0,377.6884017593157,44.065483114223866,127.99973666512648,0.0,37.770414097906176,15.779006013000469,8.836243367280263,209.3123144519025,609.2391111694641,18.46774863761575,0.0,328.436926488859,161.31243385466166,2431.769573283503,3073.9792453018604,104.75976073091167,1964.309832486577,95.92979104594603,206.32010856491345,618.7970039186594,374.0159805695419,626.0161720772676,22.849367340253703,252.53236653818834,8225.132731949754,378.5054494882331,101.31438938355956,452.34411681593275,130.28240235227526,75.65411530256175,75.47449187622705
